url,brand,item_name,price,stars,rating,reviews,text_reviews
http://flipkart.com/vtexx-men-solid-casual-grey-shirt/p/itm9c10b0f22aa5a?pid=SHTG9HZRVEHQMG3R&lid=LSTSHTG9HZRVEHQMG3RJBPK99&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_11&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTG9HZRVEHQMG3R.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,VTEXX ,Men Regular Fit Solid Spread Collar Casual Shirt,₹299,4,"54,774","4,767","['5Best productsREAD MORESuresh Das3 months ago27439PermalinkReport AbuseCertified Buyer, Puri4Waao amezing thanku Flipkart.......READ MORENaushad Hashmi2 months ago291PermalinkReport AbuseCertified Buyer, Vijayawada5Good productREAD MOREDharmendra kumar5 months ago55593PermalinkReport AbuseCertified Buyer, Bellary District']"
http://flipkart.com/highlander-men-solid-casual-black-shirt/p/itmfdfd8qkybzadm?pid=SHTEH5HTH3WVRBGE&lid=LSTSHTEH5HTH3WVRBGEWNW2KU&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_13&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTEH5HTH3WVRBGE.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,HIGHLANDER ,Men Slim Fit Solid Tie up Collar Casual Shirt,₹369,4.1,"12,152","1,139","['4not badREAD MOREFlipkart CustomerOct, 201911220PermalinkReport AbuseCertified Buyer, Bongaigaon5NiceREAD MOREShubham GuptaDec, 20188717PermalinkReport AbuseCertified Buyer, Hyderabad5Nice productREAD MOREsabarish sivaOct, 2016173PermalinkReport AbuseCertified Buyer, Coimbatore']"
http://flipkart.com/highlander-men-solid-casual-white-shirt/p/itmf3x6hfujsrncq?pid=SHTEH5HRS9SYYXTJ&lid=LSTSHTEH5HRS9SYYXTJ2JGMFO&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_14&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTEH5HRS9SYYXTJ.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,HIGHLANDER ,Men Slim Fit Solid Spread Collar Casual Shirt,₹349,4.1,"10,532","1,122","['5Just Go for if you need a white Shirt, a best choice. Best and affordable priceREAD MOREThivakaran  RAug, 2019769PermalinkReport AbuseCertified Buyer, Noida4Five starREAD MOREFlipkart Customer7 months ago140PermalinkReport AbuseCertified Buyer, Ludhiana5Perfect fitREAD MOREDr.Arif Muhammed M RJan, 202117732PermalinkReport AbuseCertified Buyer, Vadakkumkara']"
http://flipkart.com/pepzo-men-striped-casual-red-shirt/p/itm841b09ef732d0?pid=SHTFYUQXZCFVDZUK&lid=LSTSHTFYUQXZCFVDZUKDXIJGV&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_15&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTFYUQXZCFVDZUK.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,Pepzo ,Men Regular Fit Striped Spread Collar Casual Shirt,₹309,3.8,"1,49,727","13,065","['5Nice shirtREAD MOREDebabrata Das11 months ago2851202PermalinkReport AbuseCertified Buyer, Purba Bardhaman District5This product is superREAD MOREj kalyan kumar9 months ago1370117PermalinkReport AbuseCertified Buyer, Narayanpet District3GoodREAD MOREKirti ranjan Samal10 months ago49545PermalinkReport AbuseCertified Buyer, Bengaluru']"
http://flipkart.com/ratric-exim-men-checkered-casual-blue-shirt/p/itmf29b93b4d03c6?pid=SHTGCM7UGN8VXNBP&lid=LSTSHTGCM7UGN8VXNBP6IREL9&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_16&otracker=search&fm=organic&iid=en_56wiMx47rRv%2FXiPpy5zH46FR8wx4tZgP1tjAJXLpSqNE4K9rZa0q42t1hDGLUC8ippq2k91r1GmN14t%2BfjEXBA%3D%3D&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,ratric exim ,Men Regular Fit Checkered Ruffle Collar Casual Shirt,₹499,4,92,5,"['2Very bad productREAD MOREFlipkart Customer6 months ago51PermalinkReport AbuseCertified Buyer, Jagatsinghapur District5Very niceREAD MOREAbhay Choure4 months ago10PermalinkReport AbuseCertified Buyer, Balaghat District5Fabulous product. Loved itREAD MOREP.Irfan2 days ago00PermalinkReport AbuseCertified Buyer, Kurnool']"
http://flipkart.com/vtexx-men-solid-casual-light-green-shirt/p/itmefe60c277ee93?pid=SHTG9HZRGGG8VDFY&lid=LSTSHTG9HZRGGG8VDFY8KZHYN&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_17&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTG9HZRGGG8VDFY.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,VTEXX ,Men Regular Fit Solid Spread Collar Casual Shirt,₹299,4,"54,744","4,762","['5Best productsREAD MORESuresh Das3 months ago27539PermalinkReport AbuseCertified Buyer, Puri4Waao amezing thanku Flipkart.......READ MORENaushad Hashmi2 months ago291PermalinkReport AbuseCertified Buyer, Vijayawada5Good productREAD MOREDharmendra kumar5 months ago55593PermalinkReport AbuseCertified Buyer, Bellary District']"
http://flipkart.com/vebnor-men-solid-formal-maroon-shirt/p/itm33fe017fa55a6?pid=SHTG6BKFUYFPCCP6&lid=LSTSHTG6BKFUYFPCCP6OD2RSR&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_18&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTG6BKFUYFPCCP6.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,VeBNoR ,Men Regular Fit Solid Button Down Collar Formal Shirt,₹369,4,"66,698","6,815","['5Size: MColor: Dark GreyVery nice shirt. Both fitting and material quality were awesome..READ MORERathika A3 months ago10612PermalinkReport AbuseCertified Buyer, Uthangarai4Wow 😳READ MOREMonalisa Behera6 months ago23134PermalinkReport AbuseCertified Buyer, Dhenkanal5Best cloth quality and best Fitting 😍READ MOREAmar Lahariya3 months ago384PermalinkReport AbuseCertified Buyer, Mumbai']"
http://flipkart.com/tripr-men-color-block-casual-white-black-shirt/p/itm00552092cd90d?pid=SHTF8S55WYCHCMYZ&lid=LSTSHTF8S55WYCHCMYZYTFXFS&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_19&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTF8S55WYCHCMYZ.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,TRIPR ,Men Regular Fit Color Block Casual Shirt,₹329,3.9,"32,459","3,628","[""3Cloth is thin but looks perfect I'm fully satisfied😊READ MOREAbhi bajpaiJun, 202039274PermalinkReport AbuseCertified Buyer, Mahoba5nice so cute Jabardast dressREAD MOREFlipkart CustomerMay, 2019969236PermalinkReport AbuseCertified Buyer, Bengaluru3nice patternREAD MOREMahesh kumar SahuSep, 2019528124PermalinkReport AbuseCertified Buyer, Bilaspur""]"
http://flipkart.com/mast-harbour-men-printed-casual-blue-black-shirt/p/itmfgbp54gwhxzbw?pid=SHTFGBEGPRYCVCGV&lid=LSTSHTFGBEGPRYCVCGVHDCSDB&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_20&otracker=search&fm=organic&iid=en_56wiMx47rRv%2FXiPpy5zH46FR8wx4tZgP1tjAJXLpSqMPU0dx3iPMUEzcoYe%2BqVd1o4fY4A8hUiLq4GwCiRvgEg%3D%3D&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,Mast & Harbour ,Men Slim Fit Printed Spread Collar Casual Shirt,₹695,3.7,143,8,"['3Good fitting but colour faded after 3 to 4 wash.READ MOREFlipkart CustomerJul, 202082PermalinkReport AbuseCertified Buyer, Bhubaneswar1WorstREAD MOREPenchala  Rakesh11 months ago20PermalinkReport AbuseCertified Buyer, Kodur5NiceREAD MOREAbhishek MauryaJun, 202131PermalinkReport AbuseCertified Buyer, Prayagraj']"
http://flipkart.com/tanip-men-solid-casual-white-shirt/p/itmd7ac59f3558d1?pid=SHTG9UJFZUXZ7MKF&lid=LSTSHTG9UJFZUXZ7MKFYOJEYX&marketplace=FLIPKART&q=shirts+&store=clo%2Fash%2Faxc&srno=s_1_21&otracker=search&fm=organic&iid=b0d96433-f28c-4639-a585-98da2b8f46c7.SHTG9UJFZUXZ7MKF.SEARCH&ppt=None&ppn=None&ssid=r9w40tzwr40000001674914625332&qH=3a8db61afd63f9b2,Tanip ,Men Slim Fit Solid Spread Collar Casual Shirt,₹349,3.9,"25,118","2,106","['5Looking for goodREAD MORESatyam  Singh8 months ago56283PermalinkReport AbuseCertified Buyer, Munger4Looking awesome ... delivery boy also good 😊 thanku flipkart 😊READ MOREPooja Singh10 months ago19832PermalinkReport AbuseCertified Buyer, New Delhi5This prdct is osm in this price range... ❤READ MORESoumya Ranjan  Nayak 2 months ago140PermalinkReport AbuseCertified Buyer, Kendrapara District']"
