url,brand,item_name,price,stars,rating,reviews,text_reviews
http://flipkart.com/sassafras-checkered-women-regular-green-skirt/p/itm6ab029a4e89aa?pid=SKIG9CSAQKPDKA7A&lid=LSTSKIG9CSAQKPDKA7A3VO2MB&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_59&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIG9CSAQKPDKA7A.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,SASSAFRAS ,Women Checkered Regular Green Skirt,₹599,3.6,220,13,"['5Quality and length are good. Go for it!READ MOREAmbey Jha9 months ago7411PermalinkReport AbuseCertified Buyer, Gurgaon5Verry cute skirt 😍READ MORESabita  Singh 3 months ago91PermalinkReport AbuseCertified Buyer, Kharagpur5So pretty its fits so goodIt looks so cute!!Stuff is superb❤️❤️❤️READ MOREalishaJan, 202221PermalinkReport AbuseCertified Buyer, Chandigarh']"
http://flipkart.com/rangun-printed-women-wrap-around-red-skirt/p/itmfe6xcnc5zdsfh?pid=SKIFE6HY3SEHSTAK&lid=LSTSKIFE6HY3SEHSTAKAXLD71&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_61&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIFE6HY3SEHSTAK.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Rangun ,Women Printed Wrap Around Red Skirt,₹299,3.7,140,18,"['3Too much of yellow..looks kinda different from image.. average quality..bt worth the priceREAD MOREFlipkart CustomerAug, 202041PermalinkReport AbuseCertified Buyer, Kozhikode5GoodREAD MOREFlipkart CustomerAug, 202051PermalinkReport AbuseCertified Buyer, Satna District5Nice product..READ MOREFlipkart CustomerJun, 202010PermalinkReport AbuseCertified Buyer, Kozhikode']"
http://flipkart.com/berrylush-floral-print-women-flared-multicolor-skirt/p/itm3e86c7564c41f?pid=SKIG32UYFQJYYSMK&lid=LSTSKIG32UYFQJYYSMKQHN5IQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_62&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIG32UYFQJYYSMK.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Berrylush ,Women Floral Print Flared Multicolor Skirt,₹475,4.1,49,7,"['5GoodREAD MOREFlipkart CustomerOct, 202121PermalinkReport AbuseCertified Buyer, Jaipur1Very badREAD MOREFlipkart Customer10 months ago10PermalinkReport AbuseCertified Buyer, Baripada5PerfectREAD MORETanu Chaudhary3 months ago00PermalinkReport AbuseCertified Buyer, Noida']"
http://flipkart.com/popwings-solid-women-pencil-black-skirt/p/itmb0ed343e8f004?pid=SKIG5H8FV3EZEA7P&lid=LSTSKIG5H8FV3EZEA7PT9MJGD&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&spotlightTagId=BestvalueId_clo%2Fvua%2Fiku&srno=b_2_63&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIG5H8FV3EZEA7P.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,POPWINGS ,Women Solid Pencil Black Skirt,₹299,4.3,6,0,[]
http://flipkart.com/ad2cart-solid-women-pencil-black-skirt/p/itm891a4c1409439?pid=SKIGGPCQATJ4RCYB&lid=LSTSKIGGPCQATJ4RCYBF8FVHC&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_64&otracker=browse&fm=organic&iid=en_btYSx%2FSEyDK2XJkCkzrsqXgl3ELbyuJda%2FUwDkE%2B6QEQvr%2FLwjr4dtNlbTEl7fAAx2ByHi3mCpatKrxmQgASPw%3D%3D&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,AD2CART ,Women Solid Pencil Black Skirt,₹422,3.7,3,0,[]
http://flipkart.com/roadster-solid-women-straight-blue-skirt/p/itmeec302a66b380?pid=SKIG24G5QYRYGUAV&lid=LSTSKIG24G5QYRYGUAVN4LPJP&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_65&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIG24G5QYRYGUAV.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Roadster ,Women Solid Straight Blue Skirt,₹489,3,89,5,"['5Material is really good...... Thank you flipkartREAD MOREFlipkart CustomerJun, 202131PermalinkReport AbuseCertified Buyer, Nagaon2Fitting is not good, and back cutting looking very weird.READ MORESonali PanigrahyJul, 202110PermalinkReport AbuseCertified Buyer, Bangalore2Very badREAD MOREMaru Pipraliya2 months ago00PermalinkReport AbuseCertified Buyer, Jaipur']"
http://flipkart.com/tokyo-talkies-solid-women-skorts-maroon-skirt/p/itm025cbf0a52ca3?pid=SKIG9XZ35HYN3KZ2&lid=LSTSKIG9XZ35HYN3KZ2LNMMEE&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_66&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIG9XZ35HYN3KZ2.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Tokyo Talkies ,Women Solid Skorts Maroon Skirt,₹362,4.3,155,12,"['4Same as a pictureREAD MORESalma Debbarma3 months ago194PermalinkReport AbuseCertified Buyer, Tumakuru5I love it ....READ MOREAnnu  Singh2 months ago186PermalinkReport AbuseCertified Buyer, Dadra And Nagar Haveli District4Nice productsREAD MOREFlipkart Customer1 month ago11PermalinkReport AbuseCertified Buyer, Bengaluru']"
http://flipkart.com/tokyo-talkies-solid-women-flared-beige-skirt/p/itmdc7279dad577b?pid=SKIG5U5W2VDJBYQE&lid=LSTSKIG5U5W2VDJBYQEGO7ETK&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_67&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIG5U5W2VDJBYQE.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Tokyo Talkies ,Women Solid Flared Beige Skirt,₹346,4.1,618,55,"['5Loved it 😍READ MORESharmistha Ghosh7 months ago220PermalinkReport AbuseCertified Buyer, Guwahati5Owsam product in this rang must buy The material is also gudREAD MOREFlipkart Customer10 months ago337PermalinkReport AbuseCertified Buyer, Ahmedabad4Love\' the skirt ...i am 4""11 perfect length for me...READ MOREPuja Bagchi10 months ago122PermalinkReport AbuseCertified Buyer, Berhampore']"
http://flipkart.com/berrylush-abstract-women-pencil-white-skirt/p/itmfdf66d89cddec?pid=SKIGJ4XGZYGDC5PB&lid=LSTSKIGJ4XGZYGDC5PBRCRGA2&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_69&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIGJ4XGZYGDC5PB.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Berrylush ,Women Abstract Pencil White Skirt,₹306,3.9,14,0,[]
http://flipkart.com/gianna-printed-women-flared-blue-skirt/p/itm406f5abbee235?pid=SKIGBVVNKEBE5CCB&lid=LSTSKIGBVVNKEBE5CCBNCJ59V&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_70&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIGBVVNKEBE5CCB.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,Gianna ,Women Printed Flared Blue Skirt,₹331,3.9,203,24,"['4Awesome skirt in this price 🤩READ MOREBeena Venkatesh7 months ago30PermalinkReport AbuseCertified Buyer, Bengaluru5Elegant..READ MOREArpita Mitra Mazumder6 months ago20PermalinkReport AbuseCertified Buyer, Silchar5very goodREAD MORERashmi Patel8 months ago11PermalinkReport AbuseCertified Buyer, Bina']"
http://flipkart.com/stylestone-solid-women-regular-blue-skirt/p/itm6d9791c75d850?pid=SKIFUQF3ZYHVARHA&lid=LSTSKIFUQF3ZYHVARHA3E2DW3&marketplace=FLIPKART&store=clo%2Fvua%2Fiku&srno=b_2_71&otracker=browse&fm=organic&iid=2307b839-ead0-43f3-9e75-50599cc3b16a.SKIFUQF3ZYHVARHA.SEARCH&ppt=None&ppn=None&ssid=iwa1inmxts0000001674898177360,STYLESTONE ,Women Solid Regular Blue Skirt,₹503,4,238,33,"[""5The skirt is very beautiful.... Not that dark as shown in the picture but not very faded also.. Has a nice blue denim colour.. It's fitting is little loose at the waist area for me.. I had ordered the 28 size.. It's little loose at the waist but it is completely adjustable. And u should definitely go for it and order 1 size lower than ur actual size. Length is perfectly midi... Not too long... Not too short...READ MOREFlipkart CustomerMar, 2021111PermalinkReport AbuseCertified Buyer, Bhubaneswar5Amazing denim skirt... Go for it👌😅READ MOREFlipkart CustomerOct, 2020216PermalinkReport AbuseCertified Buyer, Mirzapur5❤️awssome just loved it ❤️READ MOREAnkumi SenapatiMar, 2021188PermalinkReport AbuseCertified Buyer, Kamrup Metropolitan District""]"
