url,brand,item_name,price,stars,rating,reviews,text_reviews
http://flipkart.com/styzon-slim-men-black-jeans/p/itm9b183484d7bd5?pid=JEAFU766VHNNVNBY&lid=LSTJEAFU766VHNNVNBY6FSLSW&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_uFQuNabMwCflaMKzqgiXR8UQM7tRn4splb3H68OopVUY6XMNzHXWX4OWiHEKQ6a7utxHU64OiP4AkUkXx2KLZQ%3D%3D&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,Styzon ,Men Slim Mid Rise Black Jeans,₹649,4.2,"1,913",94,"['4Nice oneREAD MOREFlipkart Customer11 months ago22133PermalinkReport AbuseCertified Buyer, Shahdol1Very bad productREAD MOREMd. ParwezJan, 2021544123PermalinkReport AbuseCertified Buyer, Siliguri5Nice 🥰🔥READ MORERahim Miya10 months ago7513PermalinkReport AbuseCertified Buyer, Koch Bihar District']"
http://flipkart.com/kotty-regular-women-black-jeans/p/itmbd2194b7512df?pid=JEAGFFMYHMKHUTM5&lid=LSTJEAGFFMYHMKHUTM58IPWD5&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAGFFMYHMKHUTM5.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,KOTTY ,Women Regular High Rise Black Jeans,₹699,3.9,"26,280","2,220","['5Very nice product ty flipkart..READ MOREImagination  Nikki7 months ago49042PermalinkReport AbuseCertified Buyer, Manali5Awesome ❤️READ MOREFlipkart Customer8 months ago51155PermalinkReport AbuseCertified Buyer, Golaghat5The quality of these pant is great.READ MORERaashi 6 months ago22121PermalinkReport AbuseCertified Buyer, Mumbai']"
http://flipkart.com/kotty-regular-women-grey-jeans/p/itm388ad1fa9cf8e?pid=JEAGAJTCVTAUSXEZ&lid=LSTJEAGAJTCVTAUSXEZKXUO1S&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAGAJTCVTAUSXEZ.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,KOTTY ,Women Regular High Rise Grey Jeans,₹699,3.8,"2,351",182,"[""5Perfect ❤️😚READ MOREFlipkart Customer8 months ago938PermalinkReport AbuseCertified Buyer, Navsari5Best boyfriend jeans by kotty & awesome fittingREAD MOREPrity Thaker7 months ago23429PermalinkReport AbuseCertified Buyer, Bhawanipatna5I'm totally & completely satisfied! The fit is great and so are the prices.❤️READ MORESaumya Singh7 months ago667PermalinkReport AbuseCertified Buyer, Faizabad""]"
http://flipkart.com/tokyo-talkies-boyfriend-women-black-jeans/p/itm94f0e3dadc3b8?pid=JEAGBHXSQNSYPREG&lid=LSTJEAGBHXSQNSYPREGWVU96I&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAGBHXSQNSYPREG.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,Tokyo Talkies ,Women Boyfriend Mid Rise Black Jeans,₹499,3.7,199,22,"['5Fabric is soft and quality is much better... It is semi formal i love itREAD MORESneha Bhagat10 months ago160PermalinkReport AbuseCertified Buyer, Jammu3Material is not like jeans.it is comfortable to wear in summer but  Not same as shown in picture.READ MORERupa  Das10 months ago60PermalinkReport AbuseCertified Buyer, Dergaon5It was amazing guys quality is very good and colour is also i am very happy after buying this thank you shopsyREAD MOREFlipkart Customer8 months ago21PermalinkReport AbuseCertified Buyer, Jabalpur']"
http://flipkart.com/broen-regular-men-grey-jeans/p/itmacfad33507342?pid=JEAGFG2Z7SZZF6DU&lid=LSTJEAGFG2Z7SZZF6DUABWP2B&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=en_uFQuNabMwCflaMKzqgiXR8UQM7tRn4splb3H68OopVV6k3goM1IXYxRZhLgB8FSmuyxjNVli03kGPhvk4rA5Eg%3D%3D&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,Broen ,Men Regular Mid Rise Grey Jeans,₹492,4,27,1,"['3Iow qualityREAD MOREFlipkart Customer5 months ago21PermalinkReport AbuseCertified Buyer, Bangarpet']"
http://flipkart.com/lzard-slim-men-light-blue-jeans/p/itma922b17805880?pid=JEAG5RTJ24GXMCZW&lid=LSTJEAG5RTJ24GXMCZWGYAFW4&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAG5RTJ24GXMCZW.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,Lzard ,Men Slim Mid Rise Light Blue Jeans,₹349,3.9,343,38,"['1Poor quality very very bad product do not buy this productREAD MOREMahendra Gharat10 months ago143PermalinkReport AbuseCertified Buyer, Boisar1Quality is very poorREAD MOREFlipkart Customer2 months ago84PermalinkReport AbuseCertified Buyer, West Godavari District5GoodREAD MOREFlipkart Customer4 months ago20PermalinkReport AbuseCertified Buyer, Karimpur']"
http://flipkart.com/highlander-regular-men-black-jeans/p/itmfebzyvjwgzjxy?pid=JEAFEBZY3DCMKDUA&lid=LSTJEAFEBZY3DCMKDUAL8MHVV&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&spotlightTagId=BestsellerId_clo%2Fvua%2Fk58&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAFEBZY3DCMKDUA.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,HIGHLANDER ,Men Regular Mid Rise Black Jeans,₹428,3.8,"13,280","1,259","['5Nice ProductREAD MOREGaurav KumarOct, 201918842PermalinkReport AbuseCertified Buyer, New Town4Quality is good, stretchable and smooth fabricREAD MORERavi ChaurasiaSep, 20219620PermalinkReport AbuseCertified Buyer, Ghaziabad3GoodREAD MORERaj  SinghMar, 20218322PermalinkReport AbuseCertified Buyer, Jaunpur District']"
http://flipkart.com/broen-regular-men-blue-jeans/p/itm1a11602f14383?pid=JEAGFAHFA6JYTZNA&lid=LSTJEAGFAHFA6JYTZNACOO4EU&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=en_uFQuNabMwCflaMKzqgiXR8UQM7tRn4splb3H68OopVUURnXc0VE%2FbGUC2HRDzdHGubYPTUuS%2FT8zoXNLuD0M0g%3D%3D&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,Broen ,Men Regular Mid Rise Blue Jeans,₹492,3.6,200,10,"['3Its just ok not exactly showen in image.READ MOREFlipkart Customer3 months ago60PermalinkReport AbuseCertified Buyer, Aurangabad1Bad quality pantREAD MOREFlipkart Customer4 months ago20PermalinkReport AbuseCertified Buyer, Mangaluru3Product is good.same color.but fault is chain...READ MOREumesh lohar4 months ago43PermalinkReport AbuseCertified Buyer, Nirsa']"
http://flipkart.com/highlander-tapered-fit-men-blue-jeans/p/itm2d7d4c980d910?pid=JEAG7ZZ5KUVEMYXF&lid=LSTJEAG7ZZ5KUVEMYXFOPDX2L&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAG7ZZ5KUVEMYXF.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,HIGHLANDER ,Men Tapered Fit Mid Rise Blue Jeans,₹509,3.3,28,3,"['1This product is not goodREAD MOREYounus  Shaikh 4 days ago00PermalinkReport AbuseCertified Buyer, Pimpri Chinchwad4Comfortable and LightweightREAD MORERavi Raj4 days ago00PermalinkReport AbuseCertified Buyer, Rajahmundry1Jean good but size his very smallREAD MOREJaswinder Kaur1 month ago00PermalinkReport AbuseCertified Buyer, Mohali']"
http://flipkart.com/urbano-fashion-slim-men-black-jeans/p/itmf3vzvepvpz8by?pid=JEAEP6TF9YPFBA2Z&lid=LSTJEAEP6TF9YPFBA2ZX4BYIX&marketplace=FLIPKART&q=jeans&store=clo%2Fvua%2Fk58&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=356d6f80-1309-426a-acda-162aac7a1caa.JEAEP6TF9YPFBA2Z.SEARCH&ppt=None&ppn=None&ssid=25foeskxv40000001674921612138&qH=a0f2589b1ced4dec,Urbano Fashion ,Men Slim Mid Rise Black Jeans,₹699,3.8,"84,828","11,449","[""4Good at this price rangeREAD MOREYatin  KhambhayataOct, 2021381PermalinkReport AbuseCertified Buyer, Orvad5Jeans is good... Even the quality is good... Material is ok ok.. Thin clothes Stitches are goodSlim fit but I'll recommend to go to a tailor for the perfect fitAnd the most important thing the colour fades away veri quicklySpend some more or if u can't afford then this one is a good pick at this priceREAD MOREYashowardhan PurbeyFeb, 20208711PermalinkReport AbuseCertified Buyer, Patna4nice productREAD MORENitin DhimanJul, 20181208255PermalinkReport AbuseCertified Buyer, Palampur""]"
